File,ID,Identity
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_50,0.9327731092436975
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_51,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_52,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_53,0.9401709401709402
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_54,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_55,0.9473684210526315
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_56,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_57,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_58,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_59,0.923728813559322
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_60,0.8899082568807339
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_61,0.8899082568807339
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_62,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_63,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_64,0.8793103448275862
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_65,0.8125
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_66,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_67,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_68,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_69,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_70,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_71,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_72,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_73,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_74,0.9572649572649573
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_75,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_76,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_77,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_78,0.8738738738738738
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_79,0.8869565217391304
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_80,0.7706422018348624
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_81,0.9292035398230089
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_82,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_83,0.9083333333333333
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_84,0.8347826086956521
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_85,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_86,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_87,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_88,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_89,0.7457627118644068
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_90,0.926605504587156
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_91,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_92,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_93,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_94,0.868421052631579
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_95,0.9217391304347826
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_96,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_97,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_98,0.8125
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_99,0.9545454545454546
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_100,0.8695652173913043
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_101,0.8695652173913043
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_102,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_103,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_104,0.9174311926605505
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_105,0.7706422018348624
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_106,0.9098360655737705
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_107,0.8125
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_108,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_109,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_110,0.8907563025210085
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_111,0.8738738738738738
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_112,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_113,0.8738738738738738
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_114,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_115,0.7706422018348624
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_116,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_117,0.8738738738738738
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_118,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_119,0.8738738738738738
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_120,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_121,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_122,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_123,0.8991596638655462
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_124,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_125,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_126,0.8738738738738738
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_127,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_128,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_129,0.8738738738738738
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_130,0.9487179487179487
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_131,0.8125
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_132,0.8380952380952381
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_133,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_134,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_135,0.7889908256880734
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_136,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_137,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_138,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_139,0.9658119658119658
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_140,0.8245614035087719
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_141,0.9743589743589743
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_142,0.8738738738738738
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_143,0.9401709401709402
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_144,0.9174311926605505
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_145,0.8672566371681416
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_146,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_147,0.9259259259259259
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_148,0.8793103448275862
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_149,0.7706422018348624
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_150,0.8125
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_151,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_152,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_153,0.8899082568807339
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_154,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_155,0.7457627118644068
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_156,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_157,0.9545454545454546
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_158,0.8727272727272727
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_159,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_160,0.8695652173913043
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_161,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_162,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_163,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_164,0.8909090909090909
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_165,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_166,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_167,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_168,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_169,0.8347826086956521
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_170,0.9196428571428571
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_171,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_172,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_173,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_174,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_175,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_176,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_177,0.8571428571428571
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_178,0.9508196721311475
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_179,0.8899082568807339
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_180,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_181,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_182,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_183,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_184,0.9818181818181818
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_185,0.9658119658119658
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_186,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_187,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_188,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_189,0.9626168224299065
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_190,0.8125
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_191,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_192,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_193,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_194,0.7706422018348624
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_195,0.9043478260869565
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_196,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_197,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_198,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_199,0.8738738738738738
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_200,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_201,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_202,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_203,0.7889908256880734
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_204,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_205,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_206,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_207,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_208,0.9487179487179487
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_209,0.8053097345132744
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_210,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_211,0.8347826086956521
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_212,0.8125
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_213,0.8928571428571429
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_214,0.8125
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_215,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_216,0.8125
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_217,0.8378378378378378
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_218,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_219,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_220,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_221,0.9454545454545454
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_222,0.9327731092436975
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_223,0.8347826086956521
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_224,0.8991596638655462
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_225,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_226,0.9663865546218487
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_227,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_228,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_229,0.9174311926605505
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_230,0.9487179487179487
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_231,0.9545454545454546
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_232,0.8899082568807339
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_233,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_234,0.8695652173913043
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_235,0.9174311926605505
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_236,0.7706422018348624
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_237,0.9224137931034483
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_238,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_239,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_240,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_241,0.9401709401709402
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_242,0.7699115044247787
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_243,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_244,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_245,0.8347826086956521
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_246,0.8363636363636363
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_247,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_248,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_249,0.875
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_250,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_251,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_252,0.8636363636363636
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_253,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_254,0.9174311926605505
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_255,0.9557522123893806
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_256,0.9626168224299065
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_257,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_258,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_259,0.9159663865546218
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_260,0.7706422018348624
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_261,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_262,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_263,0.9636363636363636
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_264,0.8347826086956521
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_265,0.8793103448275862
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_266,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_267,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_268,0.9818181818181818
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_269,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_270,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_271,0.7706422018348624
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_272,0.7706422018348624
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_273,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_274,0.8347826086956521
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_275,0.8611111111111112
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_276,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_277,0.9743589743589743
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_278,0.9821428571428571
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_279,0.9532710280373832
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_280,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_281,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_282,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_283,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_284,0.8125
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_285,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_286,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_287,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_288,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_289,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_290,0.9743589743589743
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_291,0.8899082568807339
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_292,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_293,0.7706422018348624
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_294,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_295,0.8879310344827587
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_296,0.8928571428571429
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_297,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_298,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_299,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_300,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_301,0.8214285714285714
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_302,0.9743589743589743
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_303,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_304,0.8782608695652174
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_305,0.8738738738738738
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_306,1.0
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_307,0.8738738738738738
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_308,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_309,0.8738738738738738
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_310,0.9166666666666666
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_311,0.9818181818181818
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_312,0.8264462809917356
1000_ablation_no_flow_SARs-COV2.fasta,Ablation_NoFlow_313,1.0
